
碍荐老荐
瘤痢/瘤开疙 : 力林

乞闭 碍荐老荐
楷档,1岿,2岿,3岿,4岿,5岿,6岿,7岿,8岿,9岿,10岿,11岿,12岿,楷钦拌,鉴困
1991,11.0,15.0,15.0,12.0,13.0,13.0,17.0,11.0,12.0,3.0,7.0,11.0,140.0,7
1992,12.0,6.0,20.0,11.0,8.0,7.0,9.0,14.0,10.0,2.0,7.0,13.0,119.0,22
1993,15.0,8.0,12.0,5.0,10.0,12.0,11.0,19.0,9.0,6.0,16.0,9.0,132.0,12
1994,8.0,10.0,9.0,9.0,8.0,9.0,3.0,12.0,5.0,9.0,8.0,10.0,100.0,29
1995,12.0,10.0,9.0,8.0,11.0,12.0,12.0,13.0,9.0,6.0,7.0,9.0,118.0,24
1996,8.0,10.0,11.0,8.0,8.0,17.0,12.0,11.0,3.0,9.0,12.0,10.0,119.0,21
1997,7.0,7.0,10.0,11.0,10.0,9.0,9.0,17.0,8.0,3.0,13.0,12.0,116.0,25
1998,17.0,9.0,8.0,12.0,10.0,17.0,11.0,6.0,10.0,8.0,6.0,6.0,120.0,20
1999,13.0,10.0,15.0,8.0,8.0,13.0,19.0,23.0,16.0,4.0,14.0,8.0,151.0,2
2000,15.0,6.0,9.0,11.0,9.0,17.0,8.0,10.0,13.0,8.0,8.0,4.0,118.0,23
2001,17.0,10.0,9.0,10.0,13.0,13.0,11.0,16.0,10.0,11.0,6.0,18.0,144.0,6
2002,15.0,5.0,9.0,9.0,11.0,8.0,15.0,12.0,10.0,10.0,12.0,18.0,134.0,11
2003,12.0,12.0,14.0,12.0,15.0,13.0,21.0,16.0,10.0,4.0,16.0,10.0,155.0,1
2004,12.0,9.0,11.0,8.0,15.0,10.0,6.0,17.0,15.0,7.0,7.0,5.0,122.0,19
2005,15.0,17.0,10.0,6.0,9.0,4.0,16.0,10.0,6.0,9.0,7.0,15.0,124.0,18
2006,14.0,12.0,11.0,14.0,15.0,11.0,17.0,12.0,14.0,6.0,11.0,12.0,149.0,4
2007,17.0,10.0,6.0,6.0,11.0,12.0,16.0,14.0,16.0,6.0,3.0,11.0,128.0,15
2008,12.0,7.0,12.0,11.0,10.0,18.0,9.0,15.0,16.0,6.0,12.0,11.0,139.0,8
2009,15.0,14.0,10.0,7.0,8.0,10.0,16.0,17.0,10.0,5.0,11.0,15.0,138.0,9
2010,16.0,13.0,17.0,16.0,7.0,10.0,15.0,14.0,15.0,11.0,2.0,13.0,149.0,3
2011,12.0,8.0,6.0,9.0,12.0,15.0,11.0,15.0,8.0,5.0,15.0,14.0,130.0,13
2012,13.0,20.0,10.0,10.0,6.0,8.0,12.0,17.0,11.0,4.0,13.0,22.0,146.0,5
2013,6.0,12.0,6.0,6.0,6.0,17.0,4.0,9.0,10.0,8.0,13.0,12.0,109.0,27
2014,7.0,10.0,9.0,9.0,8.0,9.0,15.0,15.0,11.0,6.0,11.0,17.0,127.0,16
2015,10.0,9.0,9.0,14.0,9.0,15.0,8.0,11.0,9.0,4.0,18.0,12.0,128.0,14
2016,13.0,11.0,8.0,12.0,12.0,14.0,9.0,7.0,16.0,14.0,11.0,10.0,137.0,10
2017,9.0,8.0,8.0,6.0,7.0,7.0,4.0,11.0,9.0,9.0,8.0,11.0,97.0,30
2018,18.0,11.0,10.0,8.0,12.0,12.0,6.0,10.0,13.0,6.0,6.0,13.0,125.0,17
2019,5.0,7.0,9.0,8.0,5.0,8.0,13.0,12.0,17.0,9.0,7.0,7.0,107.0,28
2020,10.0,10.0,8.0,6.0,9.0,12.0,18.0,9.0,14.0,4.0,7.0,6.0,113.0,26
乞闭,12.2,10.2,10.3,9.4,9.8,11.7,11.8,13.2,11.2,6.7,9.8,11.5


乞闭 拌例喊 碍荐老荐
楷档,航(3~5岿),咯抚(6~8岿),啊阑(9~11岿),败匡(12~劳斥2岿)
1991,40.0,41.0,22.0,29.0
1992,39.0,30.0,19.0,36.0
1993,27.0,42.0,31.0,27.0
1994,26.0,24.0,22.0,32.0
1995,28.0,37.0,22.0,27.0
1996,27.0,40.0,24.0,24.0
1997,31.0,35.0,24.0,38.0
1998,30.0,34.0,24.0,29.0
1999,31.0,55.0,34.0,29.0
2000,29.0,35.0,29.0,31.0
2001,32.0,40.0,27.0,38.0
2002,29.0,35.0,32.0,42.0
2003,41.0,50.0,30.0,31.0
2004,34.0,33.0,29.0,37.0
2005,25.0,30.0,22.0,41.0
2006,40.0,40.0,31.0,39.0
2007,23.0,42.0,25.0,30.0
2008,33.0,42.0,34.0,40.0
2009,25.0,43.0,26.0,44.0
2010,40.0,39.0,28.0,33.0
2011,27.0,41.0,28.0,47.0
2012,26.0,37.0,28.0,40.0
2013,18.0,30.0,31.0,29.0
2014,26.0,39.0,28.0,36.0
2015,32.0,34.0,31.0,36.0
2016,32.0,30.0,41.0,27.0
2017,21.0,22.0,26.0,40.0
2018,30.0,28.0,25.0,25.0
2019,22.0,33.0,33.0,27.0
2020,23.0,39.0,25.0,28.0
乞闭	,29.6,36.7,27.7,33.7


碍荐老荐 包螟蔼
楷档,朝楼,瘤痢,包螟蔼
1996,0829,力林,8.4
1996,0830,力林,32.7
1996,0831,力林,7.5
1996,0908,力林,0.1
1996,0909,力林,5.6
1996,0929,力林,2.1
1996,1003,力林,8.5
1996,1006,力林,10.7
1996,1007,力林,18.1
1996,1008,力林,1.1
1996,1012,力林,13
1996,1018,力林,0.3
1996,1023,力林,3
1996,1025,力林,13.3
1996,1031,力林,32.7
1996,1101,力林,26.2
1996,1102,力林,2.3
1996,1104,力林,1.4
1996,1105,力林,25.5
1996,1106,力林,0.5
1996,1107,力林,0.1
1996,1108,力林,3.3
1996,1111,力林,0.1
1996,1117,力林,0.4
1996,1123,力林,0.2
1996,1129,力林,17.7
1996,1130,力林,1.1
1996,1201,力林,4.2
1996,1202,力林,0.2
1996,1204,力林,31.2
1996,1205,力林,7.5
1996,1206,力林,4.9
1996,1207,力林,2.2
1996,1209,力林,0.2
1996,1216,力林,0.2
1996,1217,力林,0.5
1996,1222,力林,0.7
1997,0105,力林,6.8
1997,0106,力林,0.8
1997,0107,力林,3.1
1997,0111,力林,0.2
1997,0123,力林,5.3
1997,0130,力林,2.4
1997,0131,力林,5.2
1997,0201,力林,1
1997,0202,力林,2.7
1997,0207,力林,0.2
1997,0209,力林,0.3
1997,0225,力林,6.5
1997,0226,力林,9.3
1997,0228,力林,6.6
1997,0306,力林,2.6
1997,0310,力林,22.5
1997,0312,力林,16.1
1997,0313,力林,6.1
1997,0314,力林,9.2
1997,0315,力林,9.1
1997,0316,力林,1.3
1997,0326,力林,2.7
1997,0328,力林,0.1
1997,0329,力林,2.4
1997,0401,力林,2.9
1997,0402,力林,21.8
1997,0403,力林,1
1997,0404,力林,35.1
1997,0405,力林,5.7
1997,0406,力林,0.5
1997,0418,力林,5.3
1997,0421,力林,74.1
1997,0422,力林,9
1997,0427,力林,7.8
1997,0428,力林,7.6
1997,0502,力林,3.4
1997,0503,力林,2.3
1997,0507,力林,24.6
1997,0508,力林,23.9
1997,0512,力林,12
1997,0513,力林,0.1
1997,0514,力林,1.1
1997,0523,力林,4.4
1997,0524,力林,2.6
1997,0526,力林,0.2
1997,0601,力林,2.1
1997,0608,力林,19.8
1997,0620,力林,0.2
1997,0624,力林,4.6
1997,0625,力林,20.8
1997,0626,力林,4
1997,0627,力林,20.1
1997,0628,力林,5.1
1997,0630,力林,2.5
1997,0701,力林,0.7
1997,0705,力林,0.4
1997,0706,力林,18.7
1997,0708,力林,20.4
1997,0709,力林,0.7
1997,0710,力林,8.7
1997,0711,力林,51.5
1997,0716,力林,3.3
1997,0717,力林,3.9
1997,0802,力林,7.5
1997,0803,力林,0.5
1997,0804,力林,9.2
1997,0805,力林,20.7
1997,0806,力林,59.1
1997,0808,力林,6.7
1997,0809,力林,18.6
1997,0810,力林,7.3
1997,0811,力林,0.2
1997,0812,力林,2
1997,0813,力林,22.1
1997,0814,力林,0.4
1997,0815,力林,0.4
1997,0819,力林,0.4
1997,0820,力林,0.3
1997,0821,力林,0.1
1997,0822,力林,5.8
1997,0903,力林,0.2
1997,0915,力林,2.5
1997,0916,力林,33.2
1997,0923,力林,0.2
1997,0925,力林,5.7
1997,0926,力林,0.6
1997,0927,力林,1.6
1997,0928,力林,0.8
1997,1002,力林,2.3
1997,1030,力林,2
1997,1031,力林,0.2
1997,1104,力林,0.3
1997,1112,力林,10.2
1997,1113,力林,3.9
1997,1114,力林,6.4
1997,1115,力林,0.1
1997,1117,力林,1.4
1997,1118,力林,0.9
1997,1121,力林,9.2
1997,1122,力林,0.9
1997,1125,力林,86.4
1997,1126,力林,3.7
1997,1128,力林,31.5
1997,1129,力林,2.6
1997,1202,力林,4.9
1997,1205,力林,0.3
1997,1206,力林,23.5
1997,1207,力林,3.4
1997,1208,力林,0.6
1997,1209,力林,1.9
1997,1210,力林,6.3
1997,1211,力林,2.4
1997,1216,力林,1.1
1997,1217,力林,5.2
1997,1219,力林,4.5
1997,1229,力林,21.9
1998,0101,力林,3.1
1998,0103,力林,11.5
1998,0104,力林,1.8
1998,0107,力林,0.5
1998,0108,力林,49.9
1998,0110,力林,8.8
1998,0111,力林,25.3
1998,0112,力林,0.3
1998,0113,力林,6.1
1998,0114,力林,24
1998,0115,力林,7.3
1998,0117,力林,26.9
1998,0118,力林,0.8
1998,0119,力林,0.8
1998,0123,力林,0.4
1998,0124,力林,2.2
1998,0125,力林,0.5
1998,0213,力林,0.1
1998,0214,力林,1.8
1998,0215,力林,0.2
1998,0219,力林,40.9
1998,0220,力林,0.2
1998,0221,力林,8.5
1998,0223,力林,0.1
1998,0224,力林,2
1998,0227,力林,5.9
1998,0308,力林,1.9
1998,0309,力林,7
1998,0310,力林,5.2
1998,0311,力林,16.6
1998,0319,力林,33.9
1998,0320,力林,13.3
1998,0326,力林,18.5
1998,0327,力林,14
1998,0401,力林,101.6
1998,0402,力林,2.5
1998,0405,力林,14.6
1998,0406,力林,6.2
1998,0407,力林,0.1
1998,0408,力林,12.5
1998,0409,力林,3.4
1998,0412,力林,33.6
1998,0413,力林,0.5
1998,0421,力林,0.9
1998,0422,力林,10.7
1998,0430,力林,9.6
1998,0501,力林,1.1
1998,0502,力林,5.7
1998,0507,力林,3.4
1998,0508,力林,0.2
1998,0510,力林,8.6
1998,0511,力林,41
1998,0512,力林,2.2
1998,0515,力林,41.4
1998,0516,力林,11.9
1998,0525,力林,1
1998,0601,力林,27.5
1998,0602,力林,12.5
1998,0609,力林,4.4
1998,0610,力林,0.1
1998,0612,力林,55.6
1998,0613,力林,20.3
1998,0614,力林,7.8
1998,0619,力林,14.5
1998,0621,力林,1
1998,0622,力林,8.6
1998,0623,力林,5.8
1998,0624,力林,17.2
1998,0625,力林,20.2
1998,0626,力林,8.7
1998,0627,力林,15.7
1998,0628,力林,7.1
1998,0630,力林,1.2
1998,0701,力林,1.4
1998,0712,力林,0.6
1998,0715,力林,14.3
1998,0716,力林,0.4
1998,0717,力林,0.2
1998,0718,力林,9.5
1998,0721,力林,15.1
1998,0724,力林,21.9
1998,0725,力林,43.7
1998,0726,力林,4.1
1998,0731,力林,0.3
1998,0801,力林,15.1
1998,0802,力林,7
1998,0813,力林,1.1
1998,0817,力林,0.2
1998,0823,力林,43.7
1998,0824,力林,7.9
1998,0919,力林,9.9
1998,0920,力林,76.2
1998,0921,力林,17.3
1998,0923,力林,0.3
1998,0924,力林,0.3
1998,0926,力林,0.3
1998,0927,力林,0.4
1998,0928,力林,16.8
1998,0929,力林,219
1998,0930,力林,72.5
1998,1001,力林,2.3
1998,1006,力林,0.8
1998,1011,力林,13.5
1998,1012,力林,14.5
1998,1013,力林,0.8
1998,1014,力林,26.7
1998,1015,力林,8.8
1998,1031,力林,2.7
1998,1117,力林,0.2
1998,1118,力林,2.3
1998,1121,力林,1.4
1998,1122,力林,5.6
1998,1127,力林,5.8
1998,1130,力林,4.3
1998,1201,力林,6.4
1998,1202,力林,2.8
1998,1207,力林,0.3
1998,1209,力林,0.4
1998,1230,力林,0.5
1998,1231,力林,0.3
1999,0107,力林,2.6
1999,0108,力林,3.4
1999,0109,力林,4.1
1999,0110,力林,0.5
1999,0111,力林,1
1999,0112,力林,0.1
1999,0114,力林,1.1
1999,0115,力林,1.7
1999,0118,力林,0.6
1999,0119,力林,13.7
1999,0123,力林,51.6
1999,0125,力林,0.9
1999,0131,力林,2.7
1999,0203,力林,2.5
1999,0204,力林,0.9
1999,0210,力林,9.5
1999,0211,力林,11.3
1999,0212,力林,1.6
1999,0218,力林,13.5
1999,0219,力林,0.3
1999,0223,力林,2.4
1999,0224,力林,8.7
1999,0226,力林,11.7
1999,0304,力林,0.6
1999,0307,力林,5
1999,0309,力林,6.2
1999,0314,力林,22.4
1999,0315,力林,24.7
1999,0318,力林,2.8
1999,0319,力林,5.1
1999,0320,力林,8.3
1999,0321,力林,0.1
1999,0324,力林,9.2
1999,0325,力林,6.3
1999,0326,力林,12.6
1999,0327,力林,3.7
1999,0329,力林,0.1
1999,0330,力林,3.3
1999,0401,力林,0.3
1999,0402,力林,0.6
1999,0409,力林,23.7
1999,0410,力林,0.6
1999,0412,力林,3.4
1999,0413,力林,1
1999,0417,力林,7.3
1999,0418,力林,0.6
1999,0503,力林,26.1
1999,0504,力林,7.2
1999,0518,力林,15
1999,0519,力林,0.5
1999,0523,力林,13
1999,0524,力林,5.6
1999,0526,力林,10.8
1999,0527,力林,0.8
1999,0602,力林,4.1
1999,0603,力林,3.6
1999,0606,力林,14.2
1999,0607,力林,18.8
1999,0617,力林,22.3
1999,0618,力林,17.3
1999,0622,力林,0.4
1999,0623,力林,9.4
1999,0624,力林,9.8
1999,0625,力林,0.5
1999,0626,力林,14.8
1999,0628,力林,84.2
1999,0629,力林,4.6
1999,0701,力林,161.2
1999,0702,力林,6.8
1999,0703,力林,0.3
1999,0704,力林,0.5
1999,0708,力林,1.2
1999,0709,力林,48.6
1999,0710,力林,19.1
1999,0711,力林,12.9
1999,0713,力林,0.6
1999,0717,力林,0.4
1999,0720,力林,0.9
1999,0722,力林,9.7
1999,0723,力林,100.5
1999,0724,力林,160.1
1999,0726,力林,13.4
1999,0727,力林,89
1999,0729,力林,16.9
1999,0730,力林,62.6
1999,0731,力林,1.3
1999,0802,力林,2.9
1999,0803,力林,248.2
1999,0804,力林,45
1999,0806,力林,0.7
1999,0807,力林,46.8
1999,0808,力林,0.3
1999,0809,力林,2.7
1999,0810,力林,0.4
1999,0812,力林,0.2
1999,0813,力林,0.1
1999,0814,力林,1
1999,0820,力林,15.8
1999,0821,力林,44.2
1999,0822,力林,45.4
1999,0823,力林,41.3
1999,0824,力林,0.7
1999,0825,力林,15.5
1999,0826,力林,35.5
1999,0827,力林,6.6
1999,0828,力林,0.7
1999,0829,力林,4.2
1999,0830,力林,81.6
1999,0831,力林,3
1999,0902,力林,0.1
1999,0903,力林,0.6
1999,0904,力林,48.1
1999,0905,力林,5.9
1999,0906,力林,22.4
1999,0907,力林,1
1999,0910,力林,0.1
1999,0913,力林,35.2
1999,0917,力林,131.9
1999,0918,力林,13.8
1999,0919,力林,3.5
1999,0920,力林,0.9
1999,0921,力林,24.6
1999,0922,力林,106.5
1999,0923,力林,110.7
1999,0924,力林,2.7
1999,1010,力林,0.7
1999,1011,力林,14
1999,1015,力林,19.7
1999,1031,力林,6.8
1999,1102,力林,1
1999,1108,力林,3.8
1999,1111,力林,6.8
1999,1112,力林,1.9
1999,1114,力林,0.4
1999,1115,力林,3.1
1999,1117,力林,0.2
1999,1118,力林,0.3
1999,1120,力林,0.5
1999,1122,力林,0.1
1999,1124,力林,0.1
1999,1127,力林,4
1999,1128,力林,2.2
1999,1129,力林,0.5
1999,1201,力林,0.8
1999,1209,力林,0.7
1999,1218,力林,0.1
1999,1219,力林,10.6
1999,1220,力林,5.3
1999,1221,力林,3.6
1999,1222,力林,3.5
1999,1223,力林,1.2
2000,0106,力林,0.9
2000,0109,力林,19.2
2000,0111,力林,8.5
2000,0112,力林,7
2000,0113,力林,3.1
2000,0116,力林,0.8
2000,0119,力林,2.4
2000,0120,力林,0.3
2000,0122,力林,5
2000,0123,力林,7.5
2000,0124,力林,3.2
2000,0125,力林,1.1
2000,0126,力林,0.7
2000,0127,力林,0.2
2000,0131,力林,0.1
2000,0205,力林,2.6
2000,0207,力林,3.6
2000,0208,力林,0.9
2000,0215,力林,1.8
2000,0219,力林,6.2
2000,0226,力林,1.2
2000,0303,力林,8.2
2000,0304,力林,11.5
2000,0311,力林,1.5
2000,0315,力林,15.4
2000,0316,力林,1.6
2000,0319,力林,0.2
2000,0323,力林,3.5
2000,0328,力林,1.3
2000,0331,力林,0.3
2000,0403,力林,0.3
2000,0404,力林,12.2
2000,0409,力林,0.3
2000,0410,力林,0.1
2000,0415,力林,3.6
2000,0419,力林,0.1
2000,0420,力林,0.1
2000,0421,力林,0.5
2000,0425,力林,2.9
2000,0426,力林,1.1
2000,0430,力林,11.6
2000,0501,力林,0.1
2000,0510,力林,2.2
2000,0513,力林,0.2
2000,0515,力林,6.2
2000,0516,力林,0.2
2000,0526,力林,10.9
2000,0527,力林,0.1
2000,0530,力林,8.3
2000,0531,力林,18
2000,0603,力林,5.6
2000,0604,力林,0.1
2000,0608,力林,9.1
2000,0609,力林,0.3
2000,0610,力林,0.6
2000,0611,力林,5.9
2000,0612,力林,0.8
2000,0616,力林,1.9
2000,0617,力林,5.4
2000,0620,力林,16.2
2000,0621,力林,2
2000,0623,力林,9.3
2000,0624,力林,2.9
2000,0626,力林,0.5
2000,0627,力林,10.6
2000,0628,力林,26
2000,0629,力林,0.4
2000,0701,力林,40
2000,0702,力林,0.1
2000,0710,力林,93.5
2000,0711,力林,0.1
2000,0713,力林,1.5
2000,0714,力林,0.5
2000,0724,力林,16
2000,0730,力林,14.5
2000,0803,力林,0.4
2000,0804,力林,1.3
2000,0815,力林,3.1
2000,0816,力林,14.7
2000,0820,力林,41
2000,0824,力林,1.9
2000,0825,力林,9
2000,0826,力林,0.5
2000,0830,力林,4.2
2000,0831,力林,93.5
2000,0903,力林,1.3
2000,0904,力林,4.1
2000,0908,力林,5.3
2000,0909,力林,5.2
2000,0910,力林,5.5
2000,0911,力林,5.5
2000,0912,力林,12.5
2000,0913,力林,42
2000,0914,力林,40.5
2000,0915,力林,147.5
2000,0916,力林,40.5
2000,0929,力林,17
2000,0930,力林,4.3
2000,1002,力林,28.5
2000,1008,力林,35
2000,1017,力林,2.2
2000,1022,力林,1.2
2000,1023,力林,15.5
2000,1024,力林,7.3
2000,1029,力林,0.3
2000,1031,力林,23
2000,1101,力林,20.5
2000,1102,力林,5
2000,1115,力林,1.3
2000,1116,力林,21
2000,1117,力林,0.7
2000,1119,力林,5.9
2000,1120,力林,25
2000,1130,力林,13.8
2000,1201,力林,2
2000,1210,力林,15.3
2000,1216,力林,0.9
2000,1220,力林,1.6
2001,0106,力林,2.1
2001,0107,力林,3.6
2001,0109,力林,6
2001,0111,力林,0.1
2001,0113,力林,5.8
2001,0114,力林,6.2
2001,0115,力林,8.6
2001,0116,力林,1.6
2001,0117,力林,0.2
2001,0119,力林,0.3
2001,0120,力林,15.5
2001,0122,力林,7.1
2001,0124,力林,13.1
2001,0125,力林,12.6
2001,0126,力林,25.5
2001,0127,力林,3.9
2001,0128,力林,4.8
2001,0206,力林,5
2001,0207,力林,3.6
2001,0212,力林,12.2
2001,0215,力林,0.3
2001,0218,力林,0.1
2001,0221,力林,10.5
2001,0223,力林,22.5
2001,0224,力林,5.2
2001,0227,力林,8.5
2001,0228,力林,14
2001,0303,力林,0.2
2001,0304,力林,0.3
2001,0308,力林,0.6
2001,0309,力林,1.5
2001,0316,力林,2
2001,0317,力林,6.6
2001,0325,力林,8.1
2001,0328,力林,0.1
2001,0330,力林,2.5
2001,0408,力林,7.2
2001,0409,力林,18.5
2001,0411,力林,1.5
2001,0414,力林,0.3
2001,0420,力林,0.7
2001,0421,力林,5.9
2001,0424,力林,8.4
2001,0428,力林,5.7
2001,0429,力林,10.4
2001,0430,力林,4
2001,0501,力林,4.8
2001,0502,力林,3.2
2001,0505,力林,0.1
2001,0506,力林,0.6
2001,0507,力林,0.8
2001,0508,力林,6.8
2001,0515,力林,0.9
2001,0520,力林,0.5
2001,0521,力林,29
2001,0522,力林,23.5
2001,0523,力林,17
2001,0526,力林,0.2
2001,0530,力林,18
2001,0605,力林,7.2
2001,0613,力林,30.5
2001,0614,力林,1.7
2001,0618,力林,1.5
2001,0619,力林,23.5
2001,0621,力林,0.6
2001,0622,力林,1.7
2001,0623,力林,71.3
2001,0624,力林,37.5
2001,0625,力林,8.1
2001,0626,力林,48.5
2001,0628,力林,7.1
2001,0629,力林,20.5
2001,0705,力林,6.1
2001,0706,力林,49.7
2001,0707,力林,0.3
2001,0710,力林,0.5
2001,0711,力林,3.8
2001,0712,力林,0.1
2001,0713,力林,24.3
2001,0714,力林,0.5
2001,0715,力林,29
2001,0730,力林,8.7
2001,0731,力林,0.1
2001,0801,力林,2.9
2001,0802,力林,4.6
2001,0805,力林,1
2001,0806,力林,0.7
2001,0807,力林,9.9
2001,0808,力林,28.7
2001,0809,力林,73
2001,0811,力林,11.6
2001,0812,力林,23.8
2001,0814,力林,0.5
2001,0815,力林,18.1
2001,0817,力林,0.2
2001,0818,力林,0.3
2001,0820,力林,0.1
2001,0829,力林,0.2
2001,0830,力林,58.3
2001,0905,力林,0.5
2001,0906,力林,0.3
2001,0909,力林,20.2
2001,0910,力林,36.4
2001,0913,力林,11.1
2001,0914,力林,7.8
2001,0921,力林,0.4
2001,0925,力林,0.2
2001,0926,力林,0.3
2001,0930,力林,32.5
2001,1004,力林,0.1
2001,1008,力林,13.5
2001,1009,力林,9.9
2001,1010,力林,0.2
2001,1020,力林,5.7
2001,1021,力林,21.6
2001,1022,力林,2.6
2001,1027,力林,49.8
2001,1028,力林,1.2
2001,1029,力林,0.8
2001,1030,力林,18.4
2001,1103,力林,11.3
2001,1105,力林,4.4
2001,1114,力林,0.2
2001,1126,力林,0.1
2001,1127,力林,0.8
2001,1129,力林,25.2
2001,1203,力林,14.2
2001,1204,力林,6.1
2001,1205,力林,10.3
2001,1206,力林,3.1
2001,1209,力林,1.4
2001,1210,力林,0.5
2001,1211,力林,10.7
2001,1212,力林,25.9
2001,1213,力林,8
2001,1214,力林,0.6
2001,1216,力林,1
2001,1217,力林,2.7
2001,1221,力林,3.4
2001,1222,力林,1.5
2001,1223,力林,5.3
2001,1224,力林,8.1
2001,1225,力林,3.7
2001,1228,力林,1.1
2002,0101,力林,0.1
2002,0102,力林,0.9
2002,0107,力林,1.5
2002,0108,力林,0.3
2002,0113,力林,0.5
2002,0114,力林,2
2002,0116,力林,5
2002,0118,力林,8
2002,0119,力林,0.2
2002,0120,力林,2.5
2002,0122,力林,0.5
2002,0125,力林,1.5
2002,0126,力林,33
2002,0128,力林,0.2
2002,0129,力林,0.4
2002,0205,力林,4
2002,0210,力林,0.2
2002,0221,力林,10.5
2002,0227,力林,19
2002,0228,力林,0.1
2002,0301,力林,0.5
2002,0305,力林,21.5
2002,0306,力林,0.5
2002,0314,力林,11
2002,0321,力林,10.5
2002,0322,力林,4.5
2002,0326,力林,0.4
2002,0328,力林,0.5
2002,0329,力林,10
2002,0406,力林,15
2002,0414,力林,2
2002,0415,力林,2
2002,0416,力林,3.5
2002,0420,力林,17
2002,0421,力林,3.5
2002,0422,力林,12.5
2002,0423,力林,9.5
2002,0428,力林,0.1
2002,0501,力林,0.5
2002,0503,力林,53.5
2002,0505,力林,2.5
2002,0506,力林,0.5
2002,0507,力林,19.5
2002,0509,力林,2.5
2002,0514,力林,18
2002,0515,力林,40
2002,0522,力林,1.5
2002,0528,力林,0.1
2002,0530,力林,3
2002,0602,力林,1.5
2002,0611,力林,28
2002,0619,力林,15.5
2002,0620,力林,0.1
2002,0623,力林,13
2002,0624,力林,57
2002,0625,力林,2
2002,0630,力林,1.5
2002,0701,力林,22
2002,0702,力林,18
2002,0704,力林,14
2002,0705,力林,215
2002,0706,力林,2
2002,0707,力林,0.2
2002,0708,力林,9
2002,0719,力林,0.5
2002,0720,力林,20
2002,0721,力林,37.5
2002,0722,力林,0.2
2002,0726,力林,136.5
2002,0727,力林,15
2002,0728,力林,5.5
2002,0729,力林,0.3
2002,0806,力林,53
2002,0807,力林,30
2002,0808,力林,11
2002,0810,力林,19
2002,0811,力林,1
2002,0812,力林,11
2002,0814,力林,13
2002,0815,力林,7.5
2002,0823,力林,13
2002,0824,力林,6.5
2002,0830,力林,65.5
2002,0831,力林,126
2002,0901,力林,0.5
2002,0905,力林,0.2
2002,0906,力林,0.1
2002,0907,力林,1
2002,0914,力林,0.1
2002,0915,力林,49
2002,0916,力林,88
2002,0917,力林,0.5
2002,0926,力林,4
2002,0927,力林,0.5
2002,1006,力林,18
2002,1015,力林,0.2
2002,1018,力林,38.5
2002,1019,力林,12.5
2002,1020,力林,15.5
2002,1021,力林,0.4
2002,1026,力林,0.3
2002,1027,力林,0.3
2002,1028,力林,0.1
2002,1031,力林,26.5
2002,1101,力林,0.5
2002,1102,力林,0.5
2002,1103,力林,3.5
2002,1104,力林,1
2002,1107,力林,1.5
2002,1108,力林,1
2002,1109,力林,0.2
2002,1117,力林,0.4
2002,1121,力林,2
2002,1126,力林,6.5
2002,1129,力林,0.1
2002,1130,力林,1
2002,1203,力林,12.5
2002,1204,力林,1
2002,1205,力林,1
2002,1206,力林,26
2002,1207,力林,7
2002,1208,力林,17
2002,1209,力林,1
2002,1210,力林,3
2002,1211,力林,0.5
2002,1215,力林,2
2002,1216,力林,14
2002,1217,力林,2.5
2002,1218,力林,7
2002,1223,力林,4
2002,1224,力林,2.5
2002,1225,力林,1
2002,1226,力林,0.2
2002,1231,力林,0.2
2003,0103,力林,5
2003,0104,力林,2
2003,0105,力林,0.5
2003,0119,力林,0.4
2003,0122,力林,9
2003,0123,力林,1
2003,0125,力林,0.3
2003,0126,力林,23
2003,0127,力林,12
2003,0128,力林,0.7
2003,0129,力林,0.5
2003,0131,力林,1.5
2003,0204,力林,0.4
2003,0205,力林,0.5
2003,0208,力林,13
2003,0210,力林,1.5
2003,0211,力林,12.5
2003,0215,力林,4.5
2003,0216,力林,0.1
2003,0222,力林,2.5
2003,0223,力林,18.5
2003,0224,力林,0.5
2003,0226,力林,10
2003,0228,力林,0.4
2003,0301,力林,26
2003,0302,力林,1
2003,0303,力林,7
2003,0305,力林,7
2003,0306,力林,72
2003,0307,力林,0.5
2003,0310,力林,4
2003,0314,力林,9.5
2003,0315,力林,1.5
2003,0316,力林,16.5
2003,0317,力林,1.5
2003,0321,力林,7.5
2003,0322,力林,3.5
2003,0327,力林,6.5
2003,0401,力林,3
2003,0407,力林,5.5
2003,0410,力林,0.5
2003,0411,力林,8.5
2003,0412,力林,0.4
2003,0418,力林,16.5
2003,0419,力林,8
2003,0420,力林,15.5
2003,0423,力林,14
2003,0424,力林,20.5
2003,0425,力林,7.5
2003,0429,力林,21
2003,0504,力林,1
2003,0505,力林,3.5
2003,0506,力林,6.5
2003,0507,力林,0.5
2003,0508,力林,3
2003,0513,力林,7.5
2003,0514,力林,9.5
2003,0515,力林,34.5
2003,0524,力林,33
2003,0525,力林,3
2003,0526,力林,0.3
2003,0528,力林,1
2003,0529,力林,12
2003,0530,力林,167
2003,0531,力林,2
2003,0610,力林,0.5
2003,0611,力林,2.5
2003,0612,力林,12
2003,0613,力林,1.5
2003,0614,力林,0.5
2003,0618,力林,67.5
2003,0619,力林,83
2003,0621,力林,0.2
2003,0623,力林,9
2003,0626,力林,0.2
2003,0627,力林,12
2003,0628,力林,1
2003,0630,力林,12
2003,0701,力林,125
2003,0702,力林,0.1
2003,0703,力林,4
2003,0704,力林,0.5
2003,0705,力林,13
